#--- Experiment ---------------------------------
# comment
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.3.2466   www.pyroscience.com
#MESSRECHNER4
#--- Instrument --------------------------------------------------------------------------
#Device: FSP19 [A] FSPRO-4 SN:21450119 UiD:2466C2055D64A687 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - pH Sensor - SHG7-597-623 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	80% (G)	10M (400x)	3000	FALSE	FALSE	FALSE	TRUE	0	47	0	pH	1 mm	1000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	7.500000
#Calibration:	lastCal1	lastCal2	lastCal3	R1	pH1 (pH)	temp1 (°C)	salinity1 (g/L)	R2	pH2 (pH)	temp2 (°C)	salinity2 (g/L)	offset (pH)	dPhi_ref (°)	attenuation coefficient (1/m)	bkgdAmpl (mV)	bkgdDphi (°)	dsf_dye	dtf_dye	pka	slope	bottom_t	top_t	slope_t	pka_t	pka_is1	pka_is2
#	09.12.2024	01.01.2001	01.01.2001	1.420695	2.266000	24.890000	2.000000	0.046000	14.000000	20.000000	7.500000	0.000000	57.800000	0.033900	0.584000	0.000000	0.904700	-0.005670	8.319000	1.087000	-0.015900	-0.002465	0.000000	-0.011470	2.540000	0.250000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	pH [A Ch.1 Main]	pH (pH) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	R [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Sample Temp. (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]
11-12-2024	08:31:33.309	28.888	7.497	7.497	27.519	939	0	1.0909	OK	11-12-2024	08:31:33.309	28.888	37.576	OK
11-12-2024	08:31:33.479	29.058	7.496	7.496	27.512	939	0	1.0914	OK	11-12-2024	08:31:33.479	29.058	37.575	OK
11-12-2024	08:31:33.714	29.293	7.497	7.497	27.519	939	0	1.0910	OK	11-12-2024	08:31:33.714	29.293	37.575	OK
11-12-2024	08:31:33.901	29.480	7.497	7.497	27.519	939	0	1.0910	OK	11-12-2024	08:31:33.901	29.480	37.575	OK
11-12-2024	08:31:34.337	29.916	7.497	7.497	27.518	939	0	1.0910	OK	11-12-2024	08:31:34.337	29.916	37.575	OK
11-12-2024	08:31:34.539	30.118	7.497	7.497	27.516	939	0	1.0912	OK	11-12-2024	08:31:34.539	30.118	37.575	OK
11-12-2024	08:31:34.757	30.336	7.498	7.498	27.520	939	0	1.0909	OK	11-12-2024	08:31:34.757	30.336	37.576	OK
11-12-2024	08:31:35.070	30.649	7.498	7.498	27.521	939	0	1.0908	OK	11-12-2024	08:31:35.070	30.649	37.578	OK
11-12-2024	08:31:35.374	30.953	7.497	7.497	27.518	939	0	1.0910	OK	11-12-2024	08:31:35.374	30.953	37.578	OK
11-12-2024	08:31:35.569	31.148	7.497	7.497	27.517	939	0	1.0911	OK	11-12-2024	08:31:35.569	31.148	37.579	OK
11-12-2024	08:31:35.773	31.352	7.497	7.497	27.517	939	0	1.0911	OK	11-12-2024	08:31:35.773	31.352	37.580	OK
11-12-2024	08:31:36.045	31.624	7.498	7.498	27.521	939	0	1.0908	OK	11-12-2024	08:31:36.045	31.624	37.580	OK
11-12-2024	08:31:36.359	31.938	7.498	7.498	27.523	939	0	1.0907	OK	11-12-2024	08:31:36.359	31.938	37.582	OK
11-12-2024	08:31:36.483	32.062	7.497	7.497	27.515	939	0	1.0912	OK	11-12-2024	08:31:36.483	32.062	37.581	OK
11-12-2024	08:31:36.704	32.283	7.497	7.497	27.516	939	0	1.0911	OK	11-12-2024	08:31:36.704	32.283	37.581	OK
11-12-2024	08:31:36.899	32.478	7.498	7.498	27.522	939	0	1.0907	OK	11-12-2024	08:31:36.899	32.478	37.582	OK
11-12-2024	08:31:37.314	32.893	7.497	7.497	27.520	939	0	1.0909	OK	11-12-2024	08:31:37.314	32.893	37.583	OK
11-12-2024	08:31:37.508	33.087	7.497	7.497	27.520	939	0	1.0909	OK	11-12-2024	08:31:37.508	33.087	37.583	OK
11-12-2024	08:31:37.738	33.317	7.497	7.497	27.520	939	0	1.0909	OK	11-12-2024	08:31:37.738	33.317	37.583	OK
11-12-2024	08:31:37.922	33.501	7.498	7.498	27.521	938	0	1.0908	OK	11-12-2024	08:31:37.922	33.501	37.583	OK
11-12-2024	08:31:38.327	33.906	7.497	7.497	27.520	939	0	1.0909	OK	11-12-2024	08:31:38.327	33.906	37.583	OK
11-12-2024	08:31:38.531	34.110	7.497	7.497	27.517	939	0	1.0911	OK	11-12-2024	08:31:38.531	34.110	37.583	OK
11-12-2024	08:31:38.735	34.314	7.497	7.497	27.517	938	0	1.0911	OK	11-12-2024	08:31:38.735	34.314	37.582	OK
11-12-2024	08:31:38.937	34.516	7.497	7.497	27.516	939	0	1.0912	OK	11-12-2024	08:31:38.937	34.516	37.583	OK
11-12-2024	08:31:39.365	34.944	7.497	7.497	27.518	939	0	1.0910	OK	11-12-2024	08:31:39.365	34.944	37.584	OK
11-12-2024	08:31:39.546	35.125	7.497	7.497	27.520	939	0	1.0909	OK	11-12-2024	08:31:39.546	35.125	37.582	OK
11-12-2024	08:31:39.769	35.348	7.497	7.497	27.520	939	0	1.0909	OK	11-12-2024	08:31:39.769	35.348	37.583	OK
11-12-2024	08:31:39.962	35.541	7.497	7.497	27.520	939	0	1.0909	OK	11-12-2024	08:31:39.962	35.541	37.583	OK
11-12-2024	08:31:40.367	35.946	7.498	7.498	27.521	939	0	1.0908	OK	11-12-2024	08:31:40.367	35.946	37.582	OK
11-12-2024	08:31:40.574	36.153	7.497	7.497	27.517	939	0	1.0911	OK	11-12-2024	08:31:40.574	36.153	37.581	OK
11-12-2024	08:31:40.681	36.260	7.496	7.496	27.512	939	0	1.0914	OK	11-12-2024	08:31:40.681	36.260	37.581	OK
11-12-2024	08:31:40.887	36.466	7.496	7.496	27.513	939	0	1.0913	OK	11-12-2024	08:31:40.887	36.466	37.581	OK
11-12-2024	08:31:41.299	36.878	7.497	7.497	27.518	939	0	1.0910	OK	11-12-2024	08:31:41.299	36.878	37.581	OK
11-12-2024	08:31:41.501	37.080	7.497	7.497	27.518	939	0	1.0910	OK	11-12-2024	08:31:41.501	37.080	37.580	OK
11-12-2024	08:31:41.705	37.284	7.497	7.497	27.516	939	0	1.0911	OK	11-12-2024	08:31:41.705	37.284	37.579	OK
11-12-2024	08:31:41.909	37.488	7.496	7.496	27.513	939	0	1.0914	OK	11-12-2024	08:31:41.909	37.488	37.579	OK
11-12-2024	08:31:42.349	37.928	7.497	7.497	27.518	939	0	1.0910	OK	11-12-2024	08:31:42.349	37.928	37.577	OK
11-12-2024	08:31:42.521	38.100	7.497	7.497	27.515	939	0	1.0913	OK	11-12-2024	08:31:42.521	38.100	37.577	OK
11-12-2024	08:31:42.744	38.323	7.497	7.497	27.518	939	0	1.0910	OK	11-12-2024	08:31:42.744	38.323	37.578	OK
11-12-2024	08:31:42.945	38.524	7.497	7.497	27.515	939	0	1.0912	OK	11-12-2024	08:31:42.945	38.524	37.578	OK
11-12-2024	08:31:43.377	38.956	7.498	7.498	27.520	939	0	1.0909	OK	11-12-2024	08:31:43.377	38.956	37.577	OK
11-12-2024	08:31:43.550	39.129	7.497	7.497	27.516	939	0	1.0911	OK	11-12-2024	08:31:43.550	39.129	37.578	OK
11-12-2024	08:31:43.752	39.331	7.497	7.497	27.517	939	0	1.0911	OK	11-12-2024	08:31:43.752	39.331	37.577	OK
11-12-2024	08:31:43.956	39.535	7.497	7.497	27.517	939	0	1.0911	OK	11-12-2024	08:31:43.956	39.535	37.577	OK
11-12-2024	08:31:44.362	39.941	7.497	7.497	27.519	939	0	1.0909	OK	11-12-2024	08:31:44.362	39.941	37.576	OK
11-12-2024	08:31:44.565	40.143	7.498	7.498	27.520	939	0	1.0909	OK	11-12-2024	08:31:44.565	40.143	37.577	OK
11-12-2024	08:31:44.765	40.344	7.497	7.497	27.517	939	0	1.0911	OK	11-12-2024	08:31:44.765	40.344	37.577	OK
11-12-2024	08:31:44.968	40.547	7.497	7.497	27.515	939	0	1.0912	OK	11-12-2024	08:31:44.968	40.547	37.576	OK
11-12-2024	08:31:45.384	40.963	7.498	7.498	27.524	939	0	1.0906	OK	11-12-2024	08:31:45.384	40.963	37.576	OK
11-12-2024	08:31:45.571	41.150	7.498	7.498	27.520	939	0	1.0909	OK	11-12-2024	08:31:45.571	41.150	37.574	OK
11-12-2024	08:31:45.775	41.354	7.497	7.497	27.518	939	0	1.0910	OK	11-12-2024	08:31:45.775	41.354	37.574	OK
11-12-2024	08:31:45.978	41.557	7.498	7.498	27.521	939	0	1.0908	OK	11-12-2024	08:31:45.978	41.557	37.572	OK
11-12-2024	08:31:46.415	41.994	7.498	7.498	27.525	939	0	1.0906	OK	11-12-2024	08:31:46.415	41.994	37.570	OK
11-12-2024	08:31:46.589	42.168	7.498	7.498	27.520	939	0	1.0909	OK	11-12-2024	08:31:46.589	42.168	37.570	OK
11-12-2024	08:31:46.809	42.388	7.497	7.497	27.517	939	0	1.0911	OK	11-12-2024	08:31:46.809	42.388	37.570	OK
11-12-2024	08:31:47.106	42.685	7.498	7.498	27.521	939	0	1.0908	OK	11-12-2024	08:31:47.106	42.685	37.570	OK
11-12-2024	08:31:47.365	42.944	7.498	7.498	27.521	939	0	1.0908	OK	11-12-2024	08:31:47.365	42.944	37.569	OK
11-12-2024	08:31:47.514	43.093	7.497	7.497	27.518	939	0	1.0910	OK	11-12-2024	08:31:47.514	43.093	37.569	OK
11-12-2024	08:31:47.614	43.193	7.497	7.497	27.516	939	0	1.0912	OK	11-12-2024	08:31:47.614	43.193	37.568	OK
11-12-2024	08:31:47.715	43.294	7.496	7.496	27.511	938	0	1.0915	OK	11-12-2024	08:31:47.715	43.294	37.568	OK
11-12-2024	08:31:47.816	43.394	7.497	7.497	27.513	938	0	1.0914	OK	11-12-2024	08:31:47.816	43.394	37.567	OK
11-12-2024	08:31:47.915	43.494	7.496	7.496	27.506	938	0	1.0918	OK	11-12-2024	08:31:47.915	43.494	37.567	OK
11-12-2024	08:31:48.086	43.665	7.497	7.497	27.514	938	0	1.0913	OK	11-12-2024	08:31:48.086	43.665	37.567	OK
11-12-2024	08:31:48.359	43.938	7.497	7.497	27.512	938	0	1.0914	OK	11-12-2024	08:31:48.359	43.938	37.568	OK
11-12-2024	08:31:48.516	44.095	7.497	7.497	27.512	938	0	1.0914	OK	11-12-2024	08:31:48.516	44.095	37.568	OK
11-12-2024	08:31:48.615	44.194	7.496	7.496	27.508	938	0	1.0917	OK	11-12-2024	08:31:48.615	44.194	37.568	OK
11-12-2024	08:31:48.716	44.295	7.497	7.497	27.513	938	0	1.0913	OK	11-12-2024	08:31:48.716	44.295	37.568	OK
11-12-2024	08:31:48.816	44.395	7.496	7.496	27.508	938	0	1.0917	OK	11-12-2024	08:31:48.816	44.395	37.570	OK
11-12-2024	08:31:48.916	44.495	7.496	7.496	27.506	938	0	1.0918	OK	11-12-2024	08:31:48.916	44.495	37.570	OK
11-12-2024	08:31:49.087	44.666	7.496	7.496	27.511	938	0	1.0914	OK	11-12-2024	08:31:49.087	44.666	37.572	OK
11-12-2024	08:31:49.343	44.922	7.497	7.497	27.513	938	0	1.0913	OK	11-12-2024	08:31:49.343	44.922	37.573	OK
11-12-2024	08:31:49.517	45.096	7.496	7.496	27.511	938	0	1.0914	OK	11-12-2024	08:31:49.517	45.096	37.573	OK
11-12-2024	08:31:49.617	45.196	7.496	7.496	27.510	938	0	1.0915	OK	11-12-2024	08:31:49.617	45.196	37.573	OK
11-12-2024	08:31:49.717	45.296	7.496	7.496	27.510	938	0	1.0915	OK	11-12-2024	08:31:49.717	45.296	37.573	OK
11-12-2024	08:31:49.817	45.396	7.495	7.495	27.504	938	0	1.0919	OK	11-12-2024	08:31:49.817	45.396	37.573	OK
11-12-2024	08:31:49.917	45.496	7.496	7.496	27.508	938	0	1.0916	OK	11-12-2024	08:31:49.917	45.496	37.573	OK
11-12-2024	08:31:50.088	45.667	7.496	7.496	27.511	938	0	1.0914	OK	11-12-2024	08:31:50.088	45.667	37.573	OK
11-12-2024	08:31:50.357	45.936	7.497	7.497	27.515	938	0	1.0912	OK	11-12-2024	08:31:50.357	45.936	37.573	OK
11-12-2024	08:31:50.517	46.096	7.497	7.497	27.517	938	0	1.0910	OK	11-12-2024	08:31:50.517	46.096	37.573	OK
11-12-2024	08:31:50.617	46.196	7.496	7.496	27.508	938	0	1.0916	OK	11-12-2024	08:31:50.617	46.196	37.573	OK
11-12-2024	08:31:50.717	46.296	7.496	7.496	27.509	938	0	1.0916	OK	11-12-2024	08:31:50.717	46.296	37.573	OK
11-12-2024	08:31:50.817	46.396	7.496	7.496	27.506	938	0	1.0918	OK	11-12-2024	08:31:50.817	46.396	37.573	OK
11-12-2024	08:31:50.917	46.496	7.496	7.496	27.506	938	0	1.0918	OK	11-12-2024	08:31:50.917	46.496	37.573	OK
11-12-2024	08:31:51.086	46.665	7.496	7.496	27.508	938	0	1.0916	OK	11-12-2024	08:31:51.086	46.665	37.575	OK
11-12-2024	08:31:51.351	46.930	7.497	7.497	27.513	938	0	1.0912	OK	11-12-2024	08:31:51.351	46.930	37.574	OK
11-12-2024	08:31:51.518	47.097	7.497	7.497	27.512	938	0	1.0913	OK	11-12-2024	08:31:51.518	47.097	37.573	OK
11-12-2024	08:31:51.718	47.297	7.497	7.497	27.512	938	0	1.0913	OK	11-12-2024	08:31:51.718	47.297	37.573	OK
11-12-2024	08:31:51.818	47.397	7.496	7.496	27.509	938	0	1.0915	OK	11-12-2024	08:31:51.818	47.397	37.574	OK
11-12-2024	08:31:51.918	47.497	7.496	7.496	27.510	938	0	1.0915	OK	11-12-2024	08:31:51.918	47.497	37.574	OK
11-12-2024	08:31:52.088	47.667	7.496	7.496	27.505	938	0	1.0918	OK	11-12-2024	08:31:52.088	47.667	37.573	OK
11-12-2024	08:31:52.343	47.922	7.497	7.497	27.517	938	0	1.0910	OK	11-12-2024	08:31:52.343	47.922	37.572	OK
11-12-2024	08:31:52.518	48.097	7.497	7.497	27.512	938	0	1.0913	OK	11-12-2024	08:31:52.518	48.097	37.571	OK
11-12-2024	08:31:52.617	48.196	7.496	7.496	27.507	938	0	1.0917	OK	11-12-2024	08:31:52.617	48.196	37.571	OK
11-12-2024	08:31:52.718	48.297	7.496	7.496	27.507	938	0	1.0917	OK	11-12-2024	08:31:52.718	48.297	37.572	OK
11-12-2024	08:31:52.818	48.397	7.496	7.496	27.505	938	0	1.0918	OK	11-12-2024	08:31:52.818	48.397	37.572	OK
11-12-2024	08:31:52.918	48.497	7.496	7.496	27.505	938	0	1.0918	OK	11-12-2024	08:31:52.918	48.497	37.572	OK
11-12-2024	08:31:53.277	48.856	7.497	7.497	27.511	938	0	1.0913	OK	11-12-2024	08:31:53.277	48.856	37.573	OK
11-12-2024	08:31:53.418	48.997	7.497	7.497	27.515	938	0	1.0911	OK	11-12-2024	08:31:53.418	48.997	37.573	OK
11-12-2024	08:31:53.518	49.097	7.496	7.496	27.506	938	0	1.0917	OK	11-12-2024	08:31:53.518	49.097	37.574	OK
11-12-2024	08:31:53.618	49.196	7.496	7.496	27.508	938	0	1.0915	OK	11-12-2024	08:31:53.618	49.196	37.574	OK
11-12-2024	08:31:53.719	49.298	7.495	7.495	27.502	938	0	1.0920	OK	11-12-2024	08:31:53.719	49.298	37.575	OK
11-12-2024	08:31:53.821	49.400	7.495	7.495	27.503	938	0	1.0919	OK	11-12-2024	08:31:53.821	49.400	37.575	OK
11-12-2024	08:31:53.920	49.499	7.495	7.495	27.497	938	0	1.0923	OK	11-12-2024	08:31:53.920	49.499	37.575	OK
11-12-2024	08:31:54.091	49.670	7.496	7.496	27.505	938	0	1.0918	OK	11-12-2024	08:31:54.091	49.670	37.575	OK
11-12-2024	08:31:54.363	49.942	7.497	7.497	27.514	938	0	1.0911	OK	11-12-2024	08:31:54.363	49.942	37.576	OK
11-12-2024	08:31:54.520	50.099	7.496	7.496	27.510	938	0	1.0914	OK	11-12-2024	08:31:54.520	50.099	37.577	OK
11-12-2024	08:31:54.620	50.199	7.495	7.495	27.503	938	0	1.0919	OK	11-12-2024	08:31:54.620	50.199	37.577	OK
11-12-2024	08:31:54.720	50.299	7.495	7.495	27.501	938	0	1.0920	OK	11-12-2024	08:31:54.720	50.299	37.577	OK
11-12-2024	08:31:54.822	50.401	7.496	7.496	27.506	938	0	1.0917	OK	11-12-2024	08:31:54.822	50.401	37.577	OK
11-12-2024	08:31:55.081	50.659	7.496	7.496	27.509	938	0	1.0914	OK	11-12-2024	08:31:55.081	50.659	37.576	OK
11-12-2024	08:31:55.352	50.931	7.497	7.497	27.513	938	0	1.0911	OK	11-12-2024	08:31:55.352	50.931	37.577	OK
11-12-2024	08:31:55.521	51.100	7.497	7.497	27.511	938	0	1.0913	OK	11-12-2024	08:31:55.521	51.100	37.577	OK
11-12-2024	08:31:55.620	51.199	7.496	7.496	27.507	938	0	1.0916	OK	11-12-2024	08:31:55.620	51.199	37.577	OK
11-12-2024	08:31:55.721	51.300	7.496	7.496	27.507	938	0	1.0916	OK	11-12-2024	08:31:55.721	51.300	37.577	OK
11-12-2024	08:31:55.822	51.401	7.496	7.496	27.505	938	0	1.0917	OK	11-12-2024	08:31:55.822	51.401	37.577	OK
11-12-2024	08:31:55.922	51.501	7.496	7.496	27.506	938	0	1.0916	OK	11-12-2024	08:31:55.922	51.501	37.576	OK
11-12-2024	08:31:56.091	51.670	7.496	7.496	27.509	938	0	1.0914	OK	11-12-2024	08:31:56.091	51.670	37.576	OK
11-12-2024	08:31:56.440	52.019	7.497	7.497	27.510	938	0	1.0914	OK	11-12-2024	08:31:56.440	52.019	37.576	OK
11-12-2024	08:31:56.626	52.205	7.496	7.496	27.508	938	0	1.0915	OK	11-12-2024	08:31:56.626	52.205	37.576	OK
11-12-2024	08:31:56.829	52.407	7.497	7.497	27.516	938	0	1.0909	OK	11-12-2024	08:31:56.829	52.407	37.576	OK
11-12-2024	08:31:57.109	52.688	7.497	7.497	27.512	938	0	1.0912	OK	11-12-2024	08:31:57.109	52.688	37.576	OK
11-12-2024	08:31:57.405	52.984	7.497	7.497	27.515	938	0	1.0910	OK	11-12-2024	08:31:57.405	52.984	37.576	OK
11-12-2024	08:31:57.538	53.117	7.497	7.497	27.512	938	0	1.0912	OK	11-12-2024	08:31:57.538	53.117	37.576	OK
11-12-2024	08:31:57.742	53.321	7.497	7.497	27.511	938	0	1.0913	OK	11-12-2024	08:31:57.742	53.321	37.576	OK
11-12-2024	08:31:57.945	53.524	7.496	7.496	27.507	938	0	1.0916	OK	11-12-2024	08:31:57.945	53.524	37.576	OK
11-12-2024	08:31:58.343	53.922	7.497	7.497	27.515	938	0	1.0911	OK	11-12-2024	08:31:58.343	53.922	37.577	OK
11-12-2024	08:31:58.548	54.127	7.497	7.497	27.512	938	0	1.0913	OK	11-12-2024	08:31:58.548	54.127	37.576	OK
11-12-2024	08:31:58.751	54.330	7.497	7.497	27.512	938	0	1.0913	OK	11-12-2024	08:31:58.751	54.330	37.576	OK
11-12-2024	08:31:58.884	54.462	7.497	7.497	27.512	938	0	1.0913	OK	11-12-2024	08:31:58.884	54.462	37.576	OK
11-12-2024	08:31:59.105	54.684	7.497	7.497	27.512	938	0	1.0913	OK	11-12-2024	08:31:59.105	54.684	37.576	OK
11-12-2024	08:31:59.438	55.017	7.497	7.497	27.517	938	0	1.0909	OK	11-12-2024	08:31:59.438	55.017	37.577	OK
11-12-2024	08:31:59.577	55.156	7.497	7.497	27.512	938	0	1.0913	OK	11-12-2024	08:31:59.577	55.156	37.576	OK
11-12-2024	08:31:59.783	55.362	7.497	7.497	27.514	938	0	1.0911	OK	11-12-2024	08:31:59.783	55.362	37.576	OK
11-12-2024	08:31:59.984	55.563	7.497	7.497	27.515	938	0	1.0911	OK	11-12-2024	08:31:59.984	55.563	37.575	OK
11-12-2024	08:32:00.422	56.001	7.498	7.498	27.520	938	0	1.0907	OK	11-12-2024	08:32:00.422	56.001	37.574	OK
11-12-2024	08:32:00.595	56.174	7.497	7.497	27.512	938	0	1.0913	OK	11-12-2024	08:32:00.595	56.174	37.574	OK
11-12-2024	08:32:00.800	56.378	7.497	7.497	27.516	938	0	1.0910	OK	11-12-2024	08:32:00.800	56.378	37.574	OK
11-12-2024	08:32:01.015	56.594	7.497	7.497	27.514	938	0	1.0911	OK	11-12-2024	08:32:01.015	56.594	37.574	OK
11-12-2024	08:32:01.435	57.014	7.497	7.497	27.515	938	0	1.0911	OK	11-12-2024	08:32:01.435	57.014	37.574	OK
11-12-2024	08:32:01.628	57.207	7.498	7.498	27.519	938	0	1.0908	OK	11-12-2024	08:32:01.628	57.207	37.574	OK
11-12-2024	08:32:01.833	57.412	7.498	7.498	27.519	938	0	1.0908	OK	11-12-2024	08:32:01.833	57.412	37.575	OK
11-12-2024	08:32:02.150	57.729	7.498	7.498	27.519	938	0	1.0908	OK	11-12-2024	08:32:02.150	57.729	37.575	OK
11-12-2024	08:32:02.457	58.036	7.497	7.497	27.517	938	0	1.0910	OK	11-12-2024	08:32:02.457	58.036	37.574	OK
11-12-2024	08:32:02.660	58.239	7.498	7.498	27.521	938	0	1.0907	OK	11-12-2024	08:32:02.660	58.239	37.574	OK
11-12-2024	08:32:02.863	58.442	7.498	7.498	27.519	938	0	1.0908	OK	11-12-2024	08:32:02.863	58.442	37.576	OK
11-12-2024	08:32:03.147	58.726	7.497	7.497	27.516	938	0	1.0910	OK	11-12-2024	08:32:03.147	58.726	37.577	OK
11-12-2024	08:32:03.469	59.048	7.498	7.498	27.520	939	0	1.0908	OK	11-12-2024	08:32:03.469	59.048	37.577	OK
11-12-2024	08:32:03.674	59.253	7.497	7.497	27.518	938	0	1.0909	OK	11-12-2024	08:32:03.674	59.253	37.578	OK
11-12-2024	08:32:03.908	59.487	7.498	7.498	27.522	938	0	1.0906	OK	11-12-2024	08:32:03.908	59.487	37.578	OK
11-12-2024	08:32:04.157	59.735	7.497	7.497	27.518	938	0	1.0909	OK	11-12-2024	08:32:04.157	59.735	37.579	OK
11-12-2024	08:32:04.485	60.064	7.497	7.497	27.517	938	0	1.0910	OK	11-12-2024	08:32:04.485	60.064	37.580	OK
11-12-2024	08:32:04.627	60.206	7.497	7.497	27.513	938	0	1.0912	OK	11-12-2024	08:32:04.627	60.206	37.580	OK
11-12-2024	08:32:04.829	60.408	7.497	7.497	27.516	938	0	1.0910	OK	11-12-2024	08:32:04.829	60.408	37.580	OK
11-12-2024	08:32:05.032	60.611	7.497	7.497	27.517	938	0	1.0910	OK	11-12-2024	08:32:05.032	60.611	37.580	OK
11-12-2024	08:32:05.428	61.007	7.498	7.498	27.519	938	0	1.0908	OK	11-12-2024	08:32:05.428	61.007	37.580	OK
11-12-2024	08:32:05.551	61.130	7.498	7.498	27.519	938	0	1.0908	OK	11-12-2024	08:32:05.551	61.130	37.580	OK
11-12-2024	08:32:05.652	61.231	7.496	7.496	27.511	938	0	1.0914	OK	11-12-2024	08:32:05.652	61.231	37.580	OK
11-12-2024	08:32:05.855	61.434	7.497	7.497	27.516	939	0	1.0910	OK	11-12-2024	08:32:05.855	61.434	37.580	OK
11-12-2024	08:32:06.058	61.637	7.497	7.497	27.514	938	0	1.0912	OK	11-12-2024	08:32:06.058	61.637	37.578	OK
11-12-2024	08:32:06.454	62.033	7.497	7.497	27.516	939	0	1.0910	OK	11-12-2024	08:32:06.454	62.033	37.578	OK
11-12-2024	08:32:06.564	62.143	7.497	7.497	27.512	938	0	1.0913	OK	11-12-2024	08:32:06.564	62.143	37.578	OK
11-12-2024	08:32:06.767	62.346	7.497	7.497	27.516	939	0	1.0910	OK	11-12-2024	08:32:06.767	62.346	37.577	OK
11-12-2024	08:32:06.969	62.548	7.496	7.496	27.510	939	0	1.0915	OK	11-12-2024	08:32:06.969	62.548	37.577	OK
11-12-2024	08:32:07.174	62.753	7.497	7.497	27.517	939	0	1.0910	OK	11-12-2024	08:32:07.174	62.753	37.575	OK
11-12-2024	08:32:07.501	63.080	7.497	7.497	27.517	939	0	1.0910	OK	11-12-2024	08:32:07.501	63.080	37.572	OK
11-12-2024	08:32:07.688	63.267	7.498	7.498	27.520	939	0	1.0908	OK	11-12-2024	08:32:07.688	63.267	37.572	OK
11-12-2024	08:32:07.938	63.517	7.497	7.497	27.515	939	0	1.0911	OK	11-12-2024	08:32:07.938	63.517	37.571	OK
11-12-2024	08:32:08.186	63.765	7.498	7.498	27.521	939	0	1.0907	OK	11-12-2024	08:32:08.186	63.765	37.572	OK
11-12-2024	08:32:08.514	64.092	7.498	7.498	27.518	939	0	1.0909	OK	11-12-2024	08:32:08.514	64.092	37.571	OK
11-12-2024	08:32:08.640	64.219	7.498	7.498	27.519	939	0	1.0908	OK	11-12-2024	08:32:08.640	64.219	37.571	OK
11-12-2024	08:32:08.858	64.437	7.498	7.498	27.520	939	0	1.0908	OK	11-12-2024	08:32:08.858	64.437	37.570	OK
11-12-2024	08:32:09.046	64.625	7.497	7.497	27.516	939	0	1.0910	OK	11-12-2024	08:32:09.046	64.625	37.570	OK
11-12-2024	08:32:09.458	65.037	7.498	7.498	27.518	939	0	1.0909	OK	11-12-2024	08:32:09.458	65.037	37.572	OK
11-12-2024	08:32:09.662	65.241	7.497	7.497	27.516	939	0	1.0910	OK	11-12-2024	08:32:09.662	65.241	37.572	OK
11-12-2024	08:32:09.867	65.446	7.497	7.497	27.517	939	0	1.0910	OK	11-12-2024	08:32:09.867	65.446	37.572	OK
11-12-2024	08:32:10.081	65.659	7.498	7.498	27.521	939	0	1.0907	OK	11-12-2024	08:32:10.081	65.659	37.572	OK
11-12-2024	08:32:10.485	66.064	7.497	7.497	27.517	939	0	1.0910	OK	11-12-2024	08:32:10.485	66.064	37.574	OK
11-12-2024	08:32:10.687	66.266	7.497	7.497	27.515	939	0	1.0911	OK	11-12-2024	08:32:10.687	66.266	37.575	OK
11-12-2024	08:32:10.911	66.490	7.497	7.497	27.517	939	0	1.0910	OK	11-12-2024	08:32:10.911	66.490	37.575	OK
11-12-2024	08:32:11.096	66.675	7.497	7.497	27.514	939	0	1.0912	OK	11-12-2024	08:32:11.096	66.675	37.575	OK
11-12-2024	08:32:11.542	67.121	7.498	7.498	27.519	939	0	1.0908	OK	11-12-2024	08:32:11.542	67.121	37.575	OK
11-12-2024	08:32:11.726	67.305	7.497	7.497	27.517	939	0	1.0910	OK	11-12-2024	08:32:11.726	67.305	37.576	OK
11-12-2024	08:32:11.946	67.525	7.497	7.497	27.515	939	0	1.0911	OK	11-12-2024	08:32:11.946	67.525	37.578	OK
11-12-2024	08:32:12.243	67.822	7.498	7.498	27.520	939	0	1.0908	OK	11-12-2024	08:32:12.243	67.822	37.578	OK
11-12-2024	08:32:12.585	68.164	7.497	7.497	27.517	939	0	1.0910	OK	11-12-2024	08:32:12.585	68.164	37.577	OK
